,Plant ID,Botanical Name,Common Name,Plant Type,Water Needs,min_water_consumption,max_water_consumption,Climate Zones,Light Needs,Soil Type,Maintenance,Flower colour,Foliage Colour,Perfume,Aromatic,Edible,Bore water Tolerance,Frost Tolerance,Image Location
2564,2614.0,Jatropha integerrima,Peregrina,Shrub,300 to 600mm,300.0,600.0,"Humid Tropical,Dry Tropical,Humid Subtropical","Sun,Semi-shade","Sand,Loam",Low,Red,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2614_jatropha_intergerrima.jpg
2565,2615.0,Jatropha multifida,Coral Plant,Shrub,300 to 600mm,300.0,600.0,"Humid Tropical,Dry Tropical,Humid Subtropical","Sun,Semi-shade","Sand,Loam",Low,Red,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2615_jatmul_jatropha_multifida.jpg
2566,2616.0,Jatropha podagrica,Gout Plant,Shrub,300 to 600mm,300.0,600.0,"Humid Tropical,Dry Tropical,Humid Subtropical","Sun,Semi-shade","Sand,Loam",Low,Red,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2616_jatpod_jatropha_podagrica.jpg
2567,2617.0,Johannesteijsmannia magnifica,Joey Palm,Palms and Cycads,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2617_johannesteijsmannia_magnifica.jpg
2568,2618.0,Juanulloa aurantiaca,Gold Finger Plant,Climber,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Shade,Semi-shade",Loam,Medium,Orange,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2618_juanolla_aurantiaca.jpg
2569,2619.0,Jubaea chilensis,Chilean Wine Palm,Palms and Cycads,900 to 1400mm,900.0,1400.0,"Humid Subtropical,Dry Subtropical,Temperate",Shade,"Sand,Loam",Low,Insignificant,Grey-green,Unknown,Unknown,No,Yes,Unknown,images/2619_jubaea_chilensis.jpg
2570,2620.0,Juglans regia,Walnut,"Fruit,Tree",900 to 1400mm,900.0,1400.0,Temperate,Sun,Loam,Medium,Insignificant,Mid green,Unknown,Unknown,Yes,Unknown,Unknown,
2571,2621.0,Juncus polyanthemus,Common Rush,Grass,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
2572,2622.0,Juncus usitatus,Rush,Grass,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Light,images/2622_junusi_juncus_usitatus.jpg
2573,2623.0,Juniperus chinensis,Chinese Juniper,Shrub,900 to 1400mm,900.0,1400.0,Temperate,Sun,"Sand,Loam",Low,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Medium,
2574,2624.0,Juniperus chinensis 'Kaizuka',Kaizuka Juniper,Shrub,900 to 1400mm,900.0,1400.0,Temperate,Sun,"Sand,Loam",Low,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Light,
2575,2625.0,Juniperus communis,Common Juniper,Shrub,900 to 1400mm,900.0,1400.0,Temperate,Sun,"Sand,Loam",Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Light,
2576,2626.0,Juniperus conferta,Coast Juniper,Groundcover,600 to 900mm,600.0,900.0,Temperate,Sun,"Sand,Loam",Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Light,images/2626_juniperus_conferta.jpg
2577,2627.0,Juniperus horizontalis,Creeping Juniper,Groundcover,900 to 1400mm,900.0,1400.0,Temperate,Sun,"Sand,Loam",Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Heavy,
2578,2628.0,Justicia aurea,Yellow Jacobinia,Shrub,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Medium,Yellow,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2628_justicia_aurea.jpg
2579,2629.0,Justicia betonica,White Shrimp Plant,Shrub,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical","Sun,Semi-shade",Loam,Medium,Pink and white,Mid green,Unknown,Unknown,Unknown,Yes,Unknown,images/2629_jusbet_justicia_betonica.jpg
2580,2630.0,Justicia brandegeana,Shrimp Plant,Shrub,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,Orange,Mid green,Unknown,Unknown,Unknown,Yes,Unknown,images/2630_justicia_brandegeana.jpg
2581,2631.0,Justicia brandegeana 'Yellow Queen',Yellow Shrimp Plant,Shrub,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,Yellow,Mid green,Unknown,Unknown,Unknown,Yes,Unknown,images/2631_justicia_brandegeana_yellow_queen.jpg
2582,2632.0,Justicia candicans 'Ballet Dancer',Ballet Dancer,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical","Sun,Semi-shade",Loam,Medium,Pink,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
2583,2633.0,Justicia carnea,Pink Jacobinia,Shrub,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Semi-shade,Loam,Medium,Pink,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2633_justicia_carnea.jpg
2584,2634.0,Justicia carnea 'Alba',White Jacobinia,Shrub,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Semi-shade,Loam,Medium,White,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
2585,2635.0,Justicia comosa,Upright Shrimp Plant,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,orange,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2635_justicia_comosa.jpg
2586,2636.0,Justicia flava,Yellow Justicia,Shrub,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,Yellow,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
2587,2638.0,Justicia fulvicoma 'Yellow',Giant Yellow Shrimp Plant,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,Yellow,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2638_justicia_fulvicoma_yellow.jpg
2588,2639.0,Justicia fulvicoma,Giant Shrimp Plant,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,Pink,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2639_justicia_fulvicoma.jpg
2589,2640.0,Justicia ovata,Firecracker Plant,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,Orange and red,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
2590,2641.0,Justicia rizzinii 'Firefly',Firecracker Plant,Shrub,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,Orange and red,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2641_justicia_rizzinii_firefly.jpg
2591,2642.0,Justicia spicigera,Orange Needle Flower,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,Orange,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2642_justicia_spicigera.jpg
2592,2643.0,Dicliptera suberecta,Orange Justicia,Perennial,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,Orange,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2643_dicliptera_suberecta.jpg
2593,2644.0,Kaempfera galanga,Lesser Galangal,"Herb,Perennial",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Medium,White,Mid green,Unknown,Unknown,Yes,Unknown,Unknown,images/2644_kaempferia_galanga.jpg
2594,2645.0,Kaempfera gilbertii 'Variegata',Variegated Peacock Flower,Perennial,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Medium,Lavender,Mid green and silver,Unknown,Unknown,Unknown,Unknown,Unknown,
2595,2646.0,Kaempfera kenchur,Kenchur,"Herb,Perennial",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Medium,Lavender,Mid green,Unknown,Unknown,Yes,Unknown,Unknown,
2596,2647.0,Kaempfera pulchra,Resurrection Lily,Perennial,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Medium,Lavender,Green  ,Unknown,Unknown,Unknown,Unknown,Unknown,images/2647_kaempfera_pulchra.jpg
2597,2648.0,Kaempfera rotunda,Resurrection Lily,Perennial,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Medium,Lavender,Green  ,Unknown,Unknown,Unknown,Unknown,Unknown,
2598,2649.0,Kalanchoe beharensis,Velvet Leaf Kalanchoe,Succulent,300 to 600mm,300.0,600.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam",Low,Yellow,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2649_kalanchoe_beharensis.jpg
2599,2650.0,Kalanchoe beharensis 'Fang',Fang Kalanchoe,Succulent,300 to 600mm,300.0,600.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam",Low,Yellow,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,
2600,2651.0,Kalanchoe beharensis 'Oakleaf',Oakleaf Kalanchoe,Succulent,300 to 600mm,300.0,600.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam",Low,Yellow,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,
2601,2652.0,Kalanchoe blossfeldiana,Bedding Kalanchoe,Succulent,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam",Low,Red,Dark green,Unknown,Unknown,Unknown,Yes,Unknown,
2602,2653.0,Kalanchoe blossfeldiana 'Orange',Orange Winter Wonder,Succulent,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam",Low,Orange,Grey-green,Unknown,Unknown,Unknown,Yes,Unknown,images/2653_kalanchoe_blossfeldiana_orange.jpg
2603,2654.0,Kalanchoe blossfeldiana 'Pink',Pink Winter Wonder,Succulent,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam",Low,Pink,Grey-green,Unknown,Unknown,Unknown,Yes,Unknown,images/2654_kalanchoe_blossfeldiana_pink.jpg
2604,2655.0,Kalanchoe blossfeldiana 'Red',Red Winter Wonder,Succulent,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam",Low,Red,Grey-green,Unknown,Unknown,Unknown,Yes,Unknown,images/2655_kalanchoe_blossfeldiana_red.jpg
2605,2656.0,Kalanchoe blossfeldiana 'White',White Winter Wonder,Succulent,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam",Low,White,Grey-green,Unknown,Unknown,Unknown,Yes,Unknown,images/2656_kalanchoe_blossfeldiana_white.jpg
2606,2657.0,Kalanchoe blossfeldiana 'Yellow',Yellow Winter Wonder,Succulent,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam",Low,Yellow,Grey-green,Unknown,Unknown,Unknown,Yes,Unknown,images/2657_kalanchoe_blossfeldiana_yellow.jpg
2607,2658.0,Kalanchoe fedtschenkoi,Kalanchoe,Succulent,300 to 600mm,300.0,600.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam",Low,Pink,Silver,Unknown,Unknown,Unknown,Yes,Unknown,
2608,2659.0,Kalanchoe fedtschenkoi 'Marginata',Kalanchoe,Succulent,300 to 600mm,300.0,600.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam",Low,Pink,Silver and red,Unknown,Unknown,Unknown,Unknown,Unknown,images/2659_kalanchoe_fedtschenkoi_marginata.jpg
2609,2660.0,Kalanchoe gastonis-bonnieri,Chandelier Plant,Succulent,300 to 600mm,300.0,600.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam",Low,Pink,Grey-green,Unknown,Unknown,Unknown,Yes,Unknown,
2610,2661.0,Kalanchoe grandiflora,Yellow Kalanchoe,Succulent,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam",Low,Yellow,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,
2611,2662.0,Kalanchoe madagascariensis,Red Bells,Succulent,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Semi-shade,"Sand,Loam",Low,Red,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
2612,2663.0,Kalanchoe manginii,"Hanging Bells, Chandelier Plant",Succulent,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Semi-shade,"Sand,Loam",Low,Red,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
2613,2664.0,Kalanchoe marmorata,Kalanchoe,Succulent,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Semi-shade,"Sand,Loam",Low,Yellow,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,
2614,2665.0,Kalanchoe orgyalis,Yellow Winter Wonder,Succulent,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam",Low,Insignificant,Silver,Unknown,Unknown,Unknown,Unknown,Unknown,images/2665_kalanchoe_orgyalis.jpg
2615,2666.0,Kalanchoe pumila,Quicksilver Plant,Succulent,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Semi-shade,"Sand,Loam",Low,Pink,Silver,Unknown,Unknown,Unknown,Unknown,Unknown,images/2666_kalanchoe_pumila.jpg
2616,2667.0,Kalanchoe sexangularis,Kalanchoe,Succulent,300 to 600mm,300.0,600.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam",Low,Yellow,Dark green,Unknown,Unknown,No,Unknown,Unknown,
2617,2668.0,Kalanchoe synsepala,Trailing Kalanchoe,Succulent,300 to 600mm,300.0,600.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam",Low,White,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,
2618,2669.0,Kalanchoe thyrsiflora,Flap Jacks,Succulent,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam",Low,White,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2669_kalanchoe_thyrsiflora.jpg
2619,2670.0,Kalanchoe tomentosa,Panda Plant,Succulent,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam",Low,Insignificant,Silver,Unknown,Unknown,Unknown,Unknown,Unknown,images/2670_kalanchoe_tomentosa.jpg
2620,2671.0,Kennedia rubicunda,Dusky Coral Pea,Climber,900 to 1400mm,900.0,1400.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam",High,Red,Dark green,Unknown,Unknown,Unknown,Unknown,Light,
2621,2672.0,Kerriodoxa elegans,White Elephant Palm,Palms and Cycads,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Low,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
2622,2674.0,Kigelia africana,Sausage Tree,Medium Tree,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical",Sun,"Sand,Loam,Clay",Low,Red,Dark green,Yes,Unknown,Unknown,Unknown,Unknown,images/2674_kigelia_africana.jpg
2623,2675.0,Kleinhovia hospita,Guest Tree,Medium Tree,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade",Loam,Low,Pink,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
2624,2676.0,Kleinia acaulis,Chalk Sticks,Succulent,300 to 600mm,300.0,600.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam",Low,Yellow,Silver,Unknown,Unknown,Unknown,Unknown,Unknown,
2625,2677.0,Kleinia repens,Chalk Sticks,Succulent,300 to 600mm,300.0,600.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam",Low,Yellow,Silver,Unknown,Unknown,Unknown,Unknown,Unknown,
2626,2678.0,Kniphofia uvaria,Red Hot Pokers,Perennial,900 to 1400mm,900.0,1400.0,"Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam,Clay",Medium,Red and yellow,Light green,Unknown,Unknown,Unknown,Unknown,Light,images/2678_kniuva_kniphofia_uvaria.jpg
2627,2679.0,Koelreuteria elegans,Golden Rain Tree,Small Tree,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",High,Yellow,Mid green,Unknown,Unknown,Unknown,Yes,Light,images/2679_koeele_koelreuteria_elegans_formosana.jpg
2628,2680.0,Kohleria eriantha,Tree Gloxinia,Perennial,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical,Temperate",Semi-shade,Loam,Medium,Orange,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2680_kohleria_eriantha.jpg
2629,2681.0,Kolkwitzia amabilis,Beauty Bush,Shrub,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Sand,Loam",Medium,Pink,Mid green,Yes,Unknown,Unknown,Unknown,Unknown,
2630,2682.0,Kopsia fruticosa,Kopsia,Shrub,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Sand,Loam",Low,Pink,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2682_kopsia_fruticosa.jpg
2631,2683.0,Lablab purpureus,"Lablab, Poor Man's Bean","Climber,Vegetable",900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,High,Pink,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/2683_labpur_lablab_purpureus_purple.jpg
2632,2684.0,Laccospadix australasica,Atherton Palm,Palms and Cycads,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical,Temperate",Semi-shade,Loam,Low,Cream,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,http://www.anbg.gov.au/photo/apii/name/Laccospadix+australasica%25
2633,2685.0,Lactuca sativa,Lettuce,"Annual,Vegetable",2000 to 2500mm,2000.0,2500.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,High,Insignificant,Mid green,Unknown,Unknown,Yes,Unknown,Unknown,images/2685_lacsat_lactuca_sativa.jpg
2634,2686.0,Laelia anceps,Laelia Orchid,Orchid,900 to 1400mm,900.0,1400.0,"Humid Subtropical,Dry Subtropical,Temperate",Semi-shade,Open compost,Low,Pink,Mid green,Yes,Unknown,Unknown,Unknown,Unknown,
2635,2687.0,Lagenaria siceraria,Bottle Gourd,"Climber,Vegetable",2000 to 2500mm,2000.0,2500.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,High,Insignificant,Mid green,Unknown,Unknown,Yes,Unknown,Unknown,
2636,2688.0,Lagenaria siceraria 'New Guinea Bean',New Guinea Gourd,"Climber,Vegetable",2000 to 2500mm,2000.0,2500.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,High,Insignificant,Mid green,Unknown,Unknown,Yes,Unknown,Unknown,
2637,2689.0,Lagerstroemia microcarpa,Rose of India,Medium Tree,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical,Temperate","Sun,Semi-shade","Sand,Loam,Clay",Low,Pink,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
2638,2690.0,Lagerstroemia archeriana subsp. archeriana,Native Papuan Crepe Myrtle,Small Tree,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Red and pink ,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
2639,2691.0,Lagerstroemia archeriana subsp. divaricataflora,Native Crepe Myrtle,Small Tree,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Pink,Mid green ,Unknown,Unknown,Unknown,Unknown,Unknown,
2640,2692.0,Lagerstroemia floribunda,Bungur Crepe Myrtle,Small Tree,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Pink and white,Mid green and bronze,Unknown,Unknown,Unknown,Unknown,Unknown,
2641,2693.0,Lagerstroemia indica,Crepe Myrtle,Small Tree,300 to 600mm,300.0,600.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Pink and purple,Mid green,Unknown,Unknown,Unknown,Unknown,Light,images/2693_lagind_lagerstroemia_indica.jpg
2642,2694.0,Lagerstroemia indica 'Little Chief',Dwarf Pink Crepe Myrtle,Small Tree,300 to 600mm,300.0,600.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Varied,Mid green ,Unknown,Unknown,Unknown,No,Light,images/2694_lagerstroemia_indica_little_chief.jpg
2643,2695.0,Lagerstroemia speciosa,Crepe Myrtle Tree,Small Tree,300 to 600mm,300.0,600.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Pink,Mid green and red,Unknown,Unknown,Unknown,Unknown,Unknown,images/2695_lagerstroemia_speciosa.jpg
2644,2696.0,Lagerstroemia subcostata,"White Crepe Myrtle, Bao Fan Tree, Itch Fear Tree",Medium Tree,900 to 1400mm,900.0,1400.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam,Clay",Low,White,Mid green and red,Unknown,Unknown,Unknown,Unknown,Unknown,
2645,2697.0,Lagerstroemia x 'Eave's White',White Crepe Myrtle,Small Tree,300 to 600mm,300.0,600.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,White,"Mid green, yellow and red",Unknown,Unknown,Unknown,Unknown,Light,
2646,2698.0,Lagerstroemia x matthewsii,Pink Crepe Myrtle,Small Tree,300 to 600mm,300.0,600.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Pink,Mid green and red,Unknown,Unknown,Unknown,Unknown,Light,
2647,2699.0,Lagerstroemia x 'Little Chief' Hybrids,Dwarf Crepe Myrtle,Small Tree,300 to 600mm,300.0,600.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Pink and white,Mid green and red,Unknown,Unknown,Unknown,Unknown,Light,
2648,2700.0,Lagerstroemia x matthewsii 'Heliotrope Beauty',Heliotrope Crepe Myrtle,Small Tree,300 to 600mm,300.0,600.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Lavender,Mid green and red,Unknown,Unknown,Unknown,Unknown,Light,
2649,2701.0,Lagerstroemia indica 'Eavesii',Mauve Crepe Myrtle,Small Tree,300 to 600mm,300.0,600.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Lavender,Mid green and red,Unknown,Unknown,Unknown,Unknown,Light,
2650,2702.0,Lagerstroemia 'Eaves Red',Red Crepe Myrtle,Small Tree,300 to 600mm,300.0,600.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Red,Mid green,Unknown,Unknown,Unknown,Unknown,Light,
2651,2703.0,Lagerstroemia matthewsii 'Newmanii',Pink Crepe Myrtle,Small Tree,300 to 600mm,300.0,600.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Pink,Mid green ,Unknown,Unknown,Unknown,Unknown,Light,
2652,2704.0,Lagunaria patersonia,Norfolk Island Hibiscus,Medium Tree,600 to 900mm,600.0,900.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam,Clay",Low,Pink,Grey-green,Unknown,Unknown,Unknown,Unknown,Light,images/2704_lagunaria_patersonia.jpg
